"","X.1","X","author_name","author_url","language","place_id","profile_photo_url","rating","relative_time_description","text","time","cleaned_text","text_tag","nooffoodtags","tag_american","tag_mediterranean","tag_caribbean","tag_vegan","tag_fast.food","tag_breweries","tag_sum","tag_bars","tag_french","tag_soup","tag_bagels","tag_vietnamese","tag_italian","tag_steakhouses","tag_burgers","tag_hawaiian","tag_chicken.wings","tag_middle.eastern","tag_comfort.food","tag_food.trucks","tag_salad","tag_southern","tag_karaoke","tag_sandwiches","tag_soul.food","tag_greek","tag_cheesesteaks","tag_poke","tag_vegetarian","tag_gluten.free","tag_desserts","tag_breakfast.brunch","tag_diners","tag_mexican","tag_tex.mex","tag_delis","tag_hot.dogs","tag_chinese","tag_barbeque","tag_buffets","tag_thai","tag_noodles","tag_wraps","tag_asian.fusion","tag_cafes","tag_donuts","tag_pizza","tag_japanese","tag_indian","tag_korean","tag_local.flavor","tag_seafood","Latitude","Longitude","state","city","zipCode","address","name"
"1435",1435,1435,"samantha watts","https://www.google.com/maps/contrib/101526690758502017549/reviews","en","ChIJJXty5XS9VogR5684Uvyfles","https://lh5.googleusercontent.com/-4wLbMQvl_6w/AAAAAAAAAAI/AAAAAAAAAEw/xgh6RXFzHGY/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"2 weeks ago","great service and friendly staff. would definately revisit and it was nice for someone to ask if we were eating in or not rather than assuming we are taking out",1552999033,"great servic friend staff would defin revisit nice someon ask eat rather assum take"," sum",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2526597,-81.0260816,"NC","belmont","28012","610 Park St","subway restaurants"
"1436",1436,1436,"alex bryson","https://www.google.com/maps/contrib/112850867334840345897/reviews","en","ChIJaQKaBnW9VogRftwyWXhkW68","https://lh4.googleusercontent.com/-4BVFzfKQDrc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfvoO3bEVJ78fwumKhBjMcSGP3PIg/s128-c0x00000000-cc-rp-mo/photo.jpg",1,"in the last week","if i could give this place a zero i would. they never fail to to get my order wrong. it takes forever to get your order and employees are extremely rude! the bagels are room temperature by the time the order gets to me and have cream cheese smeared all in the bag. the hash browns are always burnt. my coffee order is always wrong and all i order is coffee with creamer! how hard can that be. this place is horrible. i???ve given it many chances because i love dunkin, but never again. i???ll go to the starbucks across the street instead.",1554114554,"could give place zero would never fail get order wrong take forev get order employe extrem rude bagel room temperatur time order get cream chees smear bag hash brown alway burnt coffe order alway wrong order coffe creamer hard place horribl given mani chanc becaus love dunkin never go starbuck across street instead"," bagels",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2522735,-81.029088,"NC","belmont","28012","6751 Wilkinson Blvd","dunkin'"
"1437",1437,1437,"britany white","https://www.google.com/maps/contrib/110307806318755904716/reviews","en","ChIJATxcioS9VogRQhE_AWJC9Fg","https://lh4.googleusercontent.com/-E4o_SkRDsEY/AAAAAAAAAAI/AAAAAAAAA1s/5SEfnufBKxA/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"in the last week","this was the best dining experience i've had in a long, long time. the atmosphere is very relaxing and moody, the building is gorgeous, the food is amazing. the chips and blue cheese was an unexpectedly perfect appetizer. the steak salad was the best salad i've ever had and that fried goat cheese on it!!!!!! oh my gosh it was the b e s t. the servers were awesome and i enjoyed my entire visit.",1554255597,"best dine experi long long time atmospher veri relax moodi build gorgeous food amaz chip blue chees unexpect perfect appet steak salad best salad ever fri goat chees oh gosh server awesom enjoy entir visit"," salad",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.241726,-81.037872,"NC","belmont","28012","23 S Main St","old stone steakhouse & wine bar, fresh seafood, daily lunch specials, private events, enclosed patio"
"1438",1438,1438,"melissa brannham","https://www.google.com/maps/contrib/116752611467329819471/reviews","en","ChIJ_a_utIS9VogRIP6hioCe_pI","https://lh6.googleusercontent.com/-gdJy7E_rZ2w/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcFG53iHmdm_2Jguuv7igrPTSNOUg/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"2 months ago","got their super bowl special.  the wings were good. we got medium, might go with buffalo next time for a little more heat. they had a great taste. everyone loved the pizza as well. service was quick and friendly as well. we truly enjoyed our super bowl meal. thanks johnny b's!!!",1549237638,"got super bowl special wing good got medium might go buffalo next time littl heat great tast everyon love pizza well servic quick friend well truli enjoy super bowl meal thank johnni"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.2441799,-81.0378438,"NC","belmont","28012","106 N Main St","johnny b's pizza"
"1439",1439,1439,"b baker","https://www.google.com/maps/contrib/109881430212839869895/reviews","en","ChIJPTzRNQupMYgRyhMTDSCWDkY","https://lh4.googleusercontent.com/-sVPVeBVLq7A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reLkPI6SpYtbvUBGr3bY_iv0dZ7VQ/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg",4,"a week ago","i always enjoy a beer here since i live down the road ???????? they have a nice happy hour also . spring rolls are good and pizza is good .",1553905140,"alway enjoy beer sinc live road nice happi hour also spring roll good pizza good"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.6414385,-81.4055717,"OH","willoughby","44094","4057 Erie St","willoughby brewing company"
"1440",1440,1440,"danielle holley","https://www.google.com/maps/contrib/101923664239346275827/reviews","en","ChIJPTzRNQupMYgRyhMTDSCWDkY","https://lh3.googleusercontent.com/-1TUCfJ5VSxg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reoHX7WbYZFIIj-wVyFGyR8DZsymQ/s128-c0x00000000-cc-rp-mo/photo.jpg",1,"3 months ago","giving it one star because the only thing good at this restaurant anymore is the large pretzels and the water. i have been to the brew co many times but not in the last 2 years. i always enjoyed it and always had good pizza or mac and cheese from there. when i went last night (12/29/18) i did not feel like i was at the same restaurant i remembered. this place is disgusting and not only disgusting, i got food poisoning from it too! i got sick right after i ate the mac and cheese. not only was the food awful, but the service was just as bad. waiter forgot to bring the chicken tenders i asked for in my mac and cheese and didn???t come back over to our table for 25 minutes after we got our food!!!! i am very disappointed. this used to be a great restaurant. sad that it???s gone so downhill.",1546196627,"give one star becaus onli thing good restaur anymor larg pretzel water brew co mani time last year alway enjoy alway good pizza mac chees went last night feel like restaur rememb place disgust onli disgust got food poison got sick right ate mac chees onli food aw servic bad waiter forgot bring chicken tender ask mac chees come back tabl minut got food veri disappoint use great restaur sad gone downhil"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.6414385,-81.4055717,"OH","willoughby","44094","4057 Erie St","willoughby brewing company"
"1441",1441,1441,"d rhodes","https://www.google.com/maps/contrib/100847093309421152768/reviews","en","ChIJgeLNg_2uK4cRrgbVXnPAp84","https://lh6.googleusercontent.com/-nq1lgW7P5Fw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rekDyC6qblerGx5qGXQhLrULjUYJw/s128-c0x00000000-cc-rp-mo/photo.jpg",3,"a month ago","food was great, only the second time we have been there. only this time the service was horrible. besides us there was only one table in the restaurant that was finishing up when we were sat. the guy only brought 1 menu to the table and took forever to come back with a water and diet pepsi. when he came back i asked him for another menu and he seemed put off that he had to go get another and that we couldn't share the 1 menu. by this time i was ready to just say screw it but it was my girlfriend's birthday and she really wanted sushi from this place again. we decided to go ahead and order. sushi was made in a timely manner and the medusa roll was delicious. unfortunately that was the last time the waiter came to the table. more tables walked in and they happened to be friends of his, he sat them in the back and stayed in the back talking for the entirety of our dinner. no refills, no checking up on his table, forgot our soups, and obviously no common sense ( shocker he's a millennial). i was just getting up from the table to walk over to get this sorry excuse for a waiter when another couple walked in and grabbed his attention. they were sat behind us so i grabbed his attention as he walked by and asked him....."" would you mind bringing some togo boxes on your way back and........"" then in mid sentence while in trying to order dessert he just walks away. not only does he bring the boxes but also the bill, no question about dessert which i was going to order us or even a thought to ask about a togo cup since our drinks were empty. deep fried cheese cake is what we were planning to have. but by this point the only thing deep fried was this guy's brain. we said screw this guy and left to go somewhere else for dessert. i still left this jerk a tip because i was a waiter when i was younger and i know that struggle. but believe me i didn't want to leave him a damn dime. if you walk into this place and see a younger guy with a beard glasses and a baseball cap on while working just turn around and walk out. this guy seems to have no idea what work or a job is or isn't. no uniform, no dress pants or shirt, just a sloppy entitled brain damaged millennial.",1550515961,"food great onli second time onli time servic horribl besid us onli one tabl restaur finish sat guy onli brought menu tabl took forev come back water diet pepsi came back ask anoth menu seem put go get anoth share menu time readi say screw girlfriend birthday realli want sushi place decid go ahead order sushi made time manner medusa roll delici unfortun last time waiter came tabl tabl walk happen friend sat back stay back talk entireti dinner refil check tabl forgot soup obvious common sens shocker millenni get tabl walk get sorri excus waiter anoth coupl walk grab attent sat behind us grab attent walk ask would mind bring togo box way back mid sentenc tri order dessert walk away onli doe bring box also bill question dessert go order us even thought ask togo cup sinc drink empti deep fri chees cake plan point onli thing deep fri guy brain said screw guy left go somewher els dessert still left jerk tip becaus waiter younger know struggl believ want leav damn dime walk place see younger guy beard glass basebal cap work turn around walk guy seem idea work job uniform dress pant shirt sloppi entitl brain damag millenni"," soup",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3804115,-111.7242988,"AZ","gilbert","85234","1652 N Higley Rd","four seasons sushi bar and grill"
"1442",1442,1442,"chelsey killpack","https://www.google.com/maps/contrib/112695641723088742594/reviews","en","ChIJja3ckCuvK4cReYoNfsKgaeU","https://lh3.googleusercontent.com/-OTrIJZOxax4/AAAAAAAAAAI/AAAAAAAAADQ/rldXpxqSFKQ/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"3 weeks ago","taylor is terrific! seriously she runs around making it all happen! the food is delicious and she was incredibly patient and let me try 3 soups to help me decide! love it! ????",1552696641,"taylor terrif serious run around make happen food delici incred patient let tri soup help decid love"," soup",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3785402,-111.7577885,"AZ","gilbert","85234","3425 E Baseline Rd","wildflower bread company"
"1443",1443,1443,"sammi fox","https://www.google.com/maps/contrib/112514207702351679757/reviews","en","ChIJja3ckCuvK4cReYoNfsKgaeU","https://lh6.googleusercontent.com/-v9stMxajo78/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rexiSC8sNwy8dNPWzuf0k5dXKDOFw/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg",5,"2 months ago","customer service was excellent! so friendly. of course....can't beat the potato soup bowls and the sandwiches were so tasty! customer for life! and thank you for not being unkind to me bringing my service dog in to order and wait to take my food to go.",1548440926,"custom servic excel friend cours beat potato soup bowl sandwich tasti custom life thank unkind bring servic dog order wait take food go"," sandwiches soup",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3785402,-111.7577885,"AZ","gilbert","85234","3425 E Baseline Rd","wildflower bread company"
"1444",1444,1444,"gena e","https://www.google.com/maps/contrib/107762104491248670628/reviews","en","ChIJja3ckCuvK4cReYoNfsKgaeU","https://lh5.googleusercontent.com/-ckdQRSJ7UgQ/AAAAAAAAAAI/AAAAAAAAH2o/yKMldvJK7W4/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg",4,"a month ago","i always love going here. the staff is always very friendly and it's clean. love the free bread samples and all the healthy, vegetarian, and vegan options. the desserts are amazing! i could do without the serving schedule though. the fact they don't serve pasta till after 3 irritates me and everything on the lunch menu would be great for dinner as well. their irish soda bread is my favorite!",1549598861,"alway love go staff alway veri friend clean love free bread sampl healthi vegetarian vegan option dessert amaz could without serv schedul though fact serv pasta till irrit everyth lunch menu would great dinner well irish soda bread favorit"," vegan vegetarian desserts",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3785402,-111.7577885,"AZ","gilbert","85234","3425 E Baseline Rd","wildflower bread company"
"1445",1445,1445,"vikki o'bryan","https://www.google.com/maps/contrib/112841981967952743715/reviews","en","ChIJja3ckCuvK4cReYoNfsKgaeU","https://lh4.googleusercontent.com/-xaxtSgZqzOs/AAAAAAAAAAI/AAAAAAAAAI0/A6ssI_bALLo/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"a month ago","i haven't been to any other wildflower since this one is on my corner so i can only review based on my location, since it's a chain i would hope others are just as wonderful. service is always friendly. restaurant is clean. quality sandwiches,  salads and pasta. coffee is good pastries that i've tried are tasty. best breakfast!!! i hate to tell people how good their breakfast is because i don't want to wait in line longer. egg dishes are unique,  french toast w lemon curd and berry compote delish!!",1551365965,"ani wildflow sinc one corner onli review base locat sinc chain would hope wonder servic alway friend restaur clean qualiti sandwich salad pasta coffe good pastri tri tasti best breakfast hate tell peopl good breakfast becaus want wait line longer egg dish uniqu french toast lemon curd berri compot delish"," sandwiches salad french delis",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3785402,-111.7577885,"AZ","gilbert","85234","3425 E Baseline Rd","wildflower bread company"
"1446",1446,1446,"matt wheeler","https://www.google.com/maps/contrib/112817907839026520009/reviews","en","ChIJb_bfBCyvK4cRH0jhmMah68g","https://lh4.googleusercontent.com/-51mDJ8aW-nE/AAAAAAAAAAI/AAAAAAAAN1I/kQYQSX4kLrQ/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",4,"2 months ago","costa vida can be hit and miss. order most anything on the menu and its decent and tasty. sweet pork salad seems to be the only thing that really wows me. i won't say no if a friend wants to eat there but it's never my 1st choice.",1547349029,"costa vida hit miss order anyth menu decent tasti sweet pork salad seem onli thing realli wow say friend want eat never st choic"," salad",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.383641,-111.756785,"AZ","mesa","85204","1744 S Val Vista Dr","costa vida"
"1447",1447,1447,"patricia slovinsky","https://www.google.com/maps/contrib/104013997932837578488/reviews","en","ChIJf9BAiBijMIgRqSDiI8YRvYA","https://lh4.googleusercontent.com/-STBZ4bykZgI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3remjzLyU0A8tkgkZxtV_B4N9wiQ0g/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"4 months ago","this is one of the best subways around. nice staff and sandwiches that are full and delicious.",1543786753,"one best subway around nice staff sandwich full delici"," sandwiches",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2804221,-82.0628907,"OH","grafton","44044","510 Main St","subway restaurants"
"1448",1448,1448,"misty lowery","https://www.google.com/maps/contrib/103371009039527864957/reviews","en","ChIJhYUs3HeXB4gRJ0phNgkqcHk","https://lh6.googleusercontent.com/-Meodp2nH1eM/AAAAAAAAAAI/AAAAAAAAApU/mJSoMWZ_Pdo/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"a month ago","i have visited the grumpy troll on 3 different occasions. it is always clean, the service is incredible and the food is great! i have eaten at the pizzeria upstairs and the mediterranean pizza was fabulous. i have eaten downstairs and had a burger and it was well cooked and had great charcoal flavor. the grumpy troll bloody mary was perfectly spicy and tasty and the brew was perfect as well. on sunday, jen was our bar tender and she was attentive, helpful and friendly! this is my new favorite place to go.",1551543284,"visit grumpi troll differ occas alway clean servic incred food great eaten pizzeria upstair mediterranean pizza fabul eaten downstair burger well cook great charcoal flavor grumpi troll bloodi mari perfect spici tasti brew perfect well sunday jen bar tender attent help friend new favorit place go"," pizza mediterranean",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.0081013,-89.7381977,"WI","mt horeb","53572","105 S 2nd St","grumpy troll brew pub"
"1449",1449,1449,"krystle ballweg","https://www.google.com/maps/contrib/105222854856828366331/reviews","en","ChIJhYUs3HeXB4gRJ0phNgkqcHk","https://lh3.googleusercontent.com/-YjlACchVYjU/AAAAAAAAAAI/AAAAAAAAAcQ/M4ZJwAcI6Vo/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"a month ago","their burgers are amazing. there are many beer samples to choose from. it's a nice atmosphere to be in for a nice lunch/dinner. the bartenders and staff are great. jen was our bartender when we ate at the bar. she has always been very sweet and helpful when we go in. dress is casual. kids are welcome. they do offer funny and cute tshirts as well to be sold. they also sell these cute baskets for gift ideas. it is now on my list of places to go when i'm hungry for an amazing burger. their portion sizes are big. bring your hungry bellies!",1551045177,"burger amaz mani beer sampl choos nice atmospher nice lunch dinner bartend staff great jen bartend ate bar alway veri sweet help go dress casual kid welcom offer funni cute tshirt well sold also sell cute basket gift idea list place go hungri amaz burger portion size big bring hungri belli"," burgers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0081013,-89.7381977,"WI","mt horeb","53572","105 S 2nd St","grumpy troll brew pub"
