business_id,name,address,city,state,postal_code,stars,review_count,categories
aRFQvXxX6_DLVEbPk5WfZQ,Denny's,7605 E Mcdowell Rd,scottsdale,AZ,85257.0,2.0,64,"Breakfast & Brunch, Diners, Restaurants, American (Traditional)"
M5UO7M4HyWDIK-ZLbtfJFA,Popeyes Louisiana Kitchen,2850 South Alma School Rd,chandler,AZ,85286.0,2.0,73,"Restaurants, Chicken Wings, Fast Food, American (Traditional)"
g384tK63QxXXm3UNhtGMuA,Willie's Taco Joint,333 E Jefferson St,phoenix,AZ,85004.0,4.0,95,"Breakfast & Brunch, Nightlife, Bars, Mexican, Restaurants"
DkEOy5-hSds5Y9RvxMzCVg,Fox's Pizza Den,710 Broadway,pitcairn,PA,15140.0,3.5,6,"Restaurants, Sandwiches, Pizza"
7rnO3Fb6FRb58-RMhSk-6g,Golden China,"3150 Hwy 21 N, Ste 18",fort mill,SC,29715.0,4.5,49,"Restaurants, Chinese"
XjAb0mxgCtq96pWWJjUBAg,Buca di Beppo Italian Restaurant,6600 Robinson Centre Dr,pittsburgh,PA,15205.0,2.5,84,"Italian, Restaurants, Bars, Food, Caterers, Event Planning & Services, Wine Bars, Pizza, Nightlife"
aNclt-yBXEOUg2WK0DweKw,Gloria's Cafe,7045 E 3rd Ave,scottsdale,AZ,85251.0,4.0,6,"Cafes, Restaurants, Breakfast & Brunch"
mc71c4vlkwhqYSPTg9XJGQ,Jersey Mike's Subs,"7410 West Bell Rd, Ste 310-2",glendale,AZ,85308.0,3.5,66,"Restaurants, Sandwiches, Fast Food, Delis, Food"
OxpdfbfDgd4xpZqc9IRlJw,Carl's Jr.,2650 Nature Park Dr,north las vegas,NV,89084.0,3.0,21,"Fast Food, Restaurants, Burgers"
RH6GHFdAS-uj7nBDFjsBoQ,Pizza Hut,"13706 W Bell Rd, Ste 16",surprise,AZ,85374.0,1.5,13,"Chicken Wings, Pizza, Restaurants, Italian"
rbbcyLXhGzIr0j4XNLdayw,Chick-fil-A,3015 South Blvd,charlotte,NC,28209.0,3.0,53,"Fast Food, Restaurants, Caterers, Chicken Wings, Event Planning & Services"
VfxlkvZQkLr9tu_w1SU_iw,Napoli Pizza,"765 N Nellis Blvd, Ste 10",las vegas,NV,89110.0,3.0,154,"Pizza, Cheesesteaks, Italian, Restaurants"
PzRgohlnHNN0C0Len1At0Q,QDOBA Mexican Eats,1401 W Green St,urbana,IL,61801.0,3.5,9,"Event Planning & Services, Restaurants, Mexican, Fast Food, Caterers"
4jKa65sHrVx4raAL_WuReQ,Antojitos Catrachos,"6404 Albemarle Rd, Ste G",charlotte,NC,28212.0,5.0,3,"Honduran, Restaurants, Mexican, Latin American"
AV72aytrW-z787seJAku2w,Chopsticks Express,8800 Day Dr,parma,OH,44129.0,4.0,19,"Chinese, Restaurants, Japanese, Fast Food, Sushi Bars, Asian Fusion"
1DswS8btQKkWFyTUZlcgCQ,Taco Bell,34906 N Valley Parkway,phoenix,AZ,85086.0,4.0,14,"Tex-Mex, Restaurants, Mexican, Fast Food"
P6N8qIUlu2IEKr1_pdg00Q,Amili's Pizzeria,1021 Brownsville Rd,pittsburgh,PA,15210.0,3.0,5,"Restaurants, Pizza"
rcSam6JBbBXG2SYjJCwJ_A,Jack in the Box,13738 W Bell Rd,surprise,AZ,85374.0,2.0,9,"Fast Food, Restaurants"
QiuTcA0bKQMCyOFBFJZ58w,Tacos Mexico,3820 W Sahara Ave,las vegas,NV,89102.0,3.5,106,"Restaurants, Mexican, Breakfast & Brunch, Tacos"
B18WL-5NBor3W0v-n6Ziug,Bar 48 & Grille,101 Simpson Howell Rd,elizabeth,PA,15037.0,4.0,4,"Pubs, American (Traditional), Wineries, Food, Nightlife, Burgers, Bars, Arts & Entertainment, Restaurants"
Tz4fdGixKO3_HvOh8i81Iw,Vinny's Pizza,618 Brookline Blvd,pittsburgh,PA,15226.0,2.0,22,"Restaurants, Pizza"
cxlxJpw_vTzw7bXJq6Dbsg,Outback Steakhouse,9801 N Black Canyon Hwy,phoenix,AZ,85021.0,3.5,120,"Steakhouses, Restaurants"
oyh1CYVHDiAyDtF-ug8y3w,Pineapple Park,"10550 Southern Highlands Pkwy, Ste 110",las vegas,NV,89141.0,4.0,246,"Ice Cream & Frozen Yogurt, Creperies, Restaurants, Juice Bars & Smoothies, Food, Coffee & Tea, Desserts"
lJh661dhjD5BDz5QrBEUeQ,Filiberto's Mexican Food,"3855 W. Ray Rd, Ste 8",chandler,AZ,85226.0,3.0,41,"Restaurants, Mexican"
wpJcD0Qv-q4ShVJYH0hMLw,Pesaro's Pizza,4324 Butler St,pittsburgh,PA,15201.0,3.0,53,"Restaurants, Pizza"
w_bgAqgWj41aD3vph3wm8w,Beauregards,3030 Freedom Dr,charlotte,NC,28208.0,2.5,23,"Restaurants, Italian, American (New)"
LtLpq75BaIVtKa5Z-H7T8w,Cedar Creek Grille,2101 Richmond Rd,beachwood,OH,44122.0,3.5,158,"Restaurants, American (New)"
k9vesqNHKEoXo7itaWfruw,Diana's Bakery,5010 W McDowell Rd,phoenix,AZ,85035.0,3.0,4,"Empanadas, Mexican, Food, Custom Cakes, Restaurants, Bakeries"
a3vug2R5PvBCmzr6KU5RnA,Tropical Smoothie Cafe,"3390 Novat Street, #110",las vegas,NV,89128.0,2.0,149,"Juice Bars & Smoothies, Food, Restaurants, Sandwiches, Cafes"
lbo8gncBXedeeogWD1JDag,Birrieria Las Marias,"4819 N 83rd Ave, Ste 106A",phoenix,AZ,85033.0,4.5,17,"Restaurants, Mexican"
KEFEBgyjwcWuvWa5rXKOow,Kusina Ni Lorraine,"5035 South Fort Apache Rd, Ste 101",las vegas,NV,89148.0,3.5,33,"Restaurants, Specialty Food, Barbeque, Seafood, Soup, Grocery, Filipino, Food, Ethnic Food"
5CSGxhesXkz2XNQB8AP6Kw,Spoon House Korean Kitchen,616 E Green St,champaign,IL,61820.0,3.0,83,"Restaurants, Korean"
QMAD8tvYgh53N-AyIvFHAw,Panini's on Coventry,1825 Coventry Rd,cleveland,OH,44118.0,2.5,87,"Sandwiches, American (Traditional), Restaurants, Nightlife, Sports Bars, American (New), Bars"
jORGNkkIWeBEryRyR_-BEg,Nishie G's Cafe,706 Mount Gallant Rd,rock hill,SC,29730.0,4.0,23,"Cafes, Restaurants"
N7KNlwfgOeOtkD52_aBsXg,Simon's Restaurant & Delicatessen,7770 Chippewa Rd,brecksville,OH,44141.0,3.0,70,"Comfort Food, Delis, Restaurants"
B198jEItQSF7xQhRADUW6Q,Taco Bell,2601 North 44th Street,phoenix,AZ,85008.0,3.5,22,"Restaurants, Fast Food, Tex-Mex, Mexican"
dhnHhEwCUcRgAgHDn5-Sqw,McAlister's Deli,2803 West Highway 74,monroe,NC,28110.0,3.0,20,"Sandwiches, Restaurants, Delis, Salad"
46zwhZduYYqI2pKQyrd1Pg,Pt's Ranch,2430 E Pebble Rd,henderson,NV,89074.0,2.5,84,"Nightlife, Restaurants, American (Traditional), American (New), Sports Bars, Pubs, Breakfast & Brunch, Bars"
FkInyVWi-oNDBrbwSUQ2Zg,Geno's Giant Slice,1458 N Higley Rd,gilbert,AZ,85234.0,3.0,50,"Pizza, Restaurants, Food"
v0byOL8VL6v6muGa1anxFA,The Hummus Factory,"7875 W Sahara Ave, Ste 101",las vegas,NV,89117.0,4.5,311,"Greek, Restaurants, Mediterranean, Caterers, Burgers, Middle Eastern, Lebanese, Event Planning & Services"
nOnyzCNbWCPu-I8XskU1PA,Wild Horse West,8415 W Carefree Hwy,peoria,AZ,85383.0,4.0,86,"American (New), Restaurants"
9wCP-MP2B1Yi7EzsM0H0ew,Tacos El Regio,8829 E Wt Harris Blvd,charlotte,NC,28227.0,4.5,27,"Restaurants, Mexican"
OD61KMut0q5t2XBMZazFeA,Red Robin Gourmet Burgers,16233 N. 83rd Avenue,peoria,AZ,85382.0,3.0,187,"American (Traditional), Burgers, Sandwiches, Restaurants"
X1-AbThDu9tmijcGnsi8Ug,Binkley's Restaurant,2320 E Osborn Rd,phoenix,AZ,85016.0,5.0,58,"Bars, American (New), Restaurants, Nightlife"
ovSAda1estGzhef4ZHO7RA,Subway,"9789 Charlotte Hwy, Ste 1700",fort mill,SC,29707.0,2.5,6,"Sandwiches, Restaurants, Fast Food"
Sn_DRNUXRVcLwOIeAwGPCg,Michael's Grille,6001 Rockside Rd,independence,OH,44131.0,2.5,3,"Hotels, Restaurants, Hotels & Travel, American (New), Event Planning & Services"
uIgGcHq7FOlD1Uzep6PLwg,Arby's,2685 State Rd,cuyahoga falls,OH,44223.0,4.0,8,"Sandwiches, Fast Food, Restaurants"
KNTjauGqmib3sG1HWJyKEQ,E-Jo Korean Restaurant,"700 E Sahara Ave, Ste D",las vegas,NV,89104.0,4.0,259,"Soup, Korean, Noodles, Restaurants"
vHz2RLtfUMVRPFmd7VBEHA,Gordon Ramsay Hell's Kitchen,3570 S Las Vegas Blvd,las vegas,NV,89109.0,4.5,2041,"American (New), Restaurants, Breakfast & Brunch, Burgers"
DBb2o1aIrSym0uO4aclD_w,Silver Wing's Grill,7515 E Butherus Dr,scottsdale,AZ,85260.0,5.0,3,"Cocktail Bars, Bars, American (Traditional), Nightlife, Restaurants"
XDRWtl3p4EfCxAMNYEOqeg,Raising Cane's,7386 E Shea Blvd,scottsdale,AZ,85260.0,3.5,41,"American (Traditional), Restaurants, Chicken Shop, Fast Food, Chicken Wings"
9bNpMgvaSux1xLPSPwIbUg,QDOBA Mexican Eats,"1600 E Woodlawn Rd, Ste 210",charlotte,NC,28209.0,3.0,27,"Fast Food, Caterers, Mexican, Event Planning & Services, Sandwiches, Restaurants"
Q5wxMC9AB9rjaAu1tROpOA,The Bridgeside Market,201 Chestnut St,sewickley,PA,15143.0,5.0,12,"Sandwiches, Italian, Restaurants, Breakfast & Brunch, Delis"
0htWficVWZV20ATE8cs7YA,Pudina,4944 Parkway Plaza Blvd,charlotte,NC,28217.0,3.5,25,"Restaurants, Salad, Pizza, Indian"
YSAI_l2wLGfGEcLgxR09Ug,Straight From Philly Steakout,"5181 West Charleston Blvd, Ste 110",las vegas,NV,89146.0,4.0,83,"Sandwiches, Cheesesteaks, Restaurants"
5Tt43x1bZsJiG8l-KQjqbQ,Taco Bell,181 Highway 16 S,denver,NC,28037.0,1.0,9,"Fast Food, Tex-Mex, Mexican, Restaurants"
WUiDaFQRZ8wKYGLvmjFjAw,China Buffet,8630 University Executive Park Dr,charlotte,NC,28262.0,3.5,91,"Chinese, Restaurants, Buffets, Sushi Bars"
i8ijGG8LXmFOWTz-Haej7w,Charanda Mexican Grill & Cantina,1505 Carolina Place Dr,fort mill,SC,29708.0,3.0,97,"Restaurants, Mexican"
2Q5MJgaMBPDGpbd2z8SIng,Rally's,14911 Snow Road,cleveland,OH,44142.0,2.0,7,"Burgers, Restaurants, Fast Food"
FDM7CWHpp-9sfQjr3o8h1g,Molly McGhee's,13169 Prospect Rd,strongsville,OH,44149.0,3.0,21,"Irish, Food, Beer, Wine & Spirits, Restaurants"
BMAflH82OUIMl2mHtP0MNQ,Bonanno's New York Pizzeria,"2020 Park Centre Dr, Ste 140",las vegas,NV,89135.0,3.5,90,"Restaurants, Pizza"
NP67nkmthLEb7kKgiYi6qQ,Silver Skillet Cafe,12650 Chillicothe Rd,chesterland,OH,44026.0,3.5,14,"Restaurants, Sandwiches, Breakfast & Brunch, Salad, Diners"
qpdMFF6Y31ZAtE1R1OLsfA,Fatburger,1301 W Sunset Rd,henderson,NV,89014.0,3.0,58,"Restaurants, Fast Food, American (Traditional), Burgers"
w3qgHBMr-71i8icNonTEyQ,Pizza Hut,6200 Albemarle Rd,charlotte,NC,28212.0,1.5,18,"Italian, Pizza, Restaurants, Chicken Wings"
Y14TOXSN40oWw7d5mPEkNA,World of Feng Shui,4011 Spring Mountain Rd,las vegas,NV,89102.0,5.0,4,"Sushi Bars, Home Decor, Home & Garden, Professional Services, Feng Shui, Shopping, Restaurants"
WSweXpahyMa3toResuQ6-w,Wendy's,10235 University City Blvd,charlotte,NC,28213.0,1.5,20,"Fast Food, Restaurants, Burgers"
s1apC6r9pnVGBR8Mfe0czQ,Subway,"5555 N 7th St, Ste 124",phoenix,AZ,85014.0,3.5,9,"Fast Food, Food, Sandwiches, Food Delivery Services, Restaurants"
ByXko9JQ6Jne7v8t4IaQjg,McDonald's,8556 Blue Diamond Rd,enterprise,NV,89178.0,1.5,89,"Burgers, Coffee & Tea, Fast Food, Restaurants, Food"
T_CniZSYWvVXkCO2hkU5vg,Burntwood Tavern,5835 Landerbrook Dr,lyndhurst,OH,44124.0,3.0,89,"American (Traditional), Restaurants"
94sh9kS5DrmK7sNRYrASfQ,Chick-fil-A,420 Howe Ave,cuyahoga falls,OH,44221.0,4.5,24,"Fast Food, Food, Caterers, Restaurants, Event Planning & Services"
e9gaoUQEws5tmQROZodZMg,Manhattan Pizza II,4955 E Craig Rd,las vegas,NV,89115.0,3.5,57,"Pizza, Restaurants"
5A_sjC9ULLt4UkDNtr9dkw,Sip Coffee & Beer Garage,3620 E Indian School Rd,phoenix,AZ,85018.0,4.0,271,"Cocktail Bars, Bars, Nightlife, Food, Restaurants, Coffee & Tea, Beer Bar, Gastropubs, Beer, Wine & Spirits"
_8c3Ky90nE50rN4Mb_Sxtw,Hsin Cafe,"120 E Taylor St, Ste 150",phoenix,AZ,85004.0,3.5,70,"Chinese, Restaurants, Asian Fusion"
AWJhMTYsIYzCIYAIUA-waA,Romano's Macaroni Grill,"21001 N Tatum Blvd, Ste 4",phoenix,AZ,85050.0,2.5,150,"Italian, Restaurants"
uLUjru9JVkI_qmFHCxYwAQ,Papa Primoz,3790 W 117th St,cleveland,OH,44111.0,3.5,23,"Restaurants, Pizza, Food"
hF2EijXytddxIKAPsZRb8g,Golden Corral,1031 Anderson Rd N,rock hill,SC,29730.0,3.5,17,"Caterers, Buffets, Restaurants, Event Planning & Services"
gRrOITLavJ3kuxg0U5qisw,Red Dragon,"9900 Poplar Tent Rd, Ste 160",concord,NC,28027.0,3.0,32,"Restaurants, Chinese"
JZKefaX9VXvmkcfMmbyrEg,Poliberto's Bell Rd,3220 W Bell Rd,phoenix,AZ,85053.0,3.5,57,"Mexican, Restaurants, Seafood, Breakfast & Brunch"
9UyjZhGr9qVhwQzWCvElPg,McDonald's,1280 S Water St,kent,OH,44240.0,2.0,12,"Fast Food, Coffee & Tea, Hot Dogs, Food, Burgers, Restaurants"
Ls_nR1MEcsOw5KuTlh0dfQ,Cole's Public House,209 S Main St,amherst,OH,44001.0,4.5,46,"Bars, Gastropubs, Pubs, Nightlife, Sandwiches, Restaurants"
H-B_JoResY4PyXND1_DQfg,Mad Mex - North Hills,7905 McKnight Rd,pittsburgh,PA,15237.0,3.5,149,"Mexican, Restaurants, Tex-Mex"
hEtb2D81MtRfKuAd1FdV6w,Farinacci Pizza,9385 Olde 8 Rd,northfield,OH,44067.0,4.0,46,"Restaurants, Pizza"
98wHSByl7JRdrYcMuFfGeA,Sjolinds Chocolate House,"219 E Main St, Ste A",mount horeb,WI,53572.0,4.5,43,"Food, Specialty Food, Cafes, Restaurants, Bakeries, Chocolatiers & Shops, Coffee & Tea"
yREHrM0k3MlDxc0ZjwRoNQ,Nico's Recovery Room,178 Pearl St,pittsburgh,PA,15224.0,3.5,32,"Restaurants, Nightlife, Greek, American (Traditional), Bars"
tV5PcOIFlB12dpcbCy78VA,India Oven,1315 S Gilbert Rd,mesa,AZ,85204.0,4.5,709,"Restaurants, Buffets, Indian"
L95ppCbcWAt4LUWrCiEvPg,The Capital Grille,301 5th Ave,pittsburgh,PA,15222.0,4.0,264,"Steakhouses, American (Traditional), Bars, Wine Bars, Seafood, Restaurants, Nightlife"
7SsVK3dvgDrEaZpfxd33nQ,The Coffee Pot,12415 Madison Ave,lakewood,OH,44107.0,4.0,136,"Restaurants, Diners, Breakfast & Brunch"
njvrJ45RWohxGy50HRYPtw,Burger King,1050 Nevada Hwy,boulder city,NV,89005.0,2.0,30,"Restaurants, Burgers, Fast Food"
laac2uH1lQVzBjKFUjuA1Q,The Egg Cafe,"9525 Birkdale Crossing, ste 101",huntersville,NC,28078.0,3.0,8,"Breakfast & Brunch, Restaurants"
aKFA85Miwb96A0IAS3mRgQ,FEZ,105 W Portland St,phoenix,AZ,85003.0,4.0,395,"Bars, Nightlife, American (New), Restaurants"
D3E-h3moTngDIoNHeHAjOg,Blue Pacific Super Buffet,3507 W Dunlap Ave,phoenix,AZ,85051.0,3.0,52,"Restaurants, Buffets"
63Qj5E-GzHJ6vhjhGR4XDw,"Ringer Wings, Pizza & Sliders",3667 Las Vegas Blvd S,las vegas,NV,89109.0,2.5,68,"Bars, American (Traditional), Chicken Wings, Nightlife, Burgers, Pizza, Restaurants, Sports Bars"
bLlcotXx91dw-U8R3HPrZw,Jack's Pizza,5850 W 74th Hwy,indian trail,NC,28079.0,3.5,42,"Pizza, Italian, Restaurants"
-M6OV8aHvxMCFNmjP3B8vw,Thai Express,"18511 N Scottsdale Rd, Ste 105",scottsdale,AZ,85255.0,3.5,35,"Thai, Restaurants"
7EOWPk1rTJrJY2RAaMfNkA,Great Eagle Bar & Grill,17091 N Happy Trails,surprise,AZ,85374.0,3.5,27,"Nightlife, Beer, Wine & Spirits, Burgers, Chicken Wings, American (Traditional), Food, Sports Bars, Bars, American (New), Restaurants, Beer Bar"
jaSowNITPRRCYpPb3_pjdA,Andre's Bistro & Bar,"6115 S Fort Apache Rd, Ste 112",las vegas,NV,89148.0,4.0,316,"Bars, Breakfast & Brunch, French, Nightlife, Restaurants, Desserts, Food, American (New)"
NaZVUOzqk5b-l0mlki-9Og,Chun Fai Chinese Eatery,"6565 S Fort Apache Rd, Ste 175",las vegas,NV,89148.0,3.5,213,"Restaurants, Chinese, Bubble Tea, Food, Thai, Soup"
gvur69cXFtawJnJbNzFuZQ,Pearl of the Orient,"19300 Detroit Rd, Ste 121, Beachcliff Market Square",rocky river,OH,44116.0,3.5,82,"Thai, Asian Fusion, Vietnamese, Chinese, Restaurants, Sushi Bars"
7N3q70C_mwEYQ2QcGfjvgA,Thai Basil,1111 S Rural Rd,tempe,AZ,85281.0,4.0,281,"Restaurants, Thai"
cq6SQkWKVT3TH-6YzGFn4g,George's Famous Gyros & Pasta,20206 N 27th Ave,phoenix,AZ,85027.0,4.5,198,"Mediterranean, Restaurants, Greek, American (Traditional)"
kWe8Tq19JHqLYo5rtQpjJg,Foothills Cafe,657 N Town Ctr Dr,las vegas,NV,89144.0,4.0,6,"Restaurants, Breakfast & Brunch, Cafes"
JqMjfqxTffrHMabizYbVPA,El Portal,555 N Central Ave,phoenix,AZ,85004.0,2.5,48,"Restaurants, Mexican"
4zsGtAFbuDi30O43O4JWmg,Picosito Mexican Grill,8240 W Lower Buckeye Rd,phoenix,AZ,85043.0,3.0,33,"Mexican, Restaurants"
vn5f16PcHU-feucWgK7r1g,Edo Japanese Restaurant,532 S Park St,madison,WI,53715.0,3.0,101,"Japanese, Restaurants"
NHzdf87ObSNIXrT5axTubQ,Pizza Hut,10320 N Scottsdale Rd,scottsdale,AZ,85253.0,3.5,16,"Pizza, Fast Food, Italian, Restaurants, Chicken Wings"
qB15WElGAlI_eGWjn0kT2w,Taco Bell,15240 N. 32nd Street,phoenix,AZ,85032.0,2.0,25,"Mexican, Fast Food, Restaurants, Tex-Mex"
cdkzUI1tXc8rUMF33iKMlg,Vida Vida,210 E Trade St,charlotte,NC,28202.0,3.0,84,"Nightlife, Mexican, Bars, Restaurants"
_9LZl0rVu89UOt5a6_J4wQ,Jimmy John's,"13824 W McDowell Rd, Ste 108",goodyear,AZ,85395.0,3.0,40,"Delis, Restaurants, Fast Food, Sandwiches"
z-p5FxUBf8bcUPWqRLL3Og,Wendy's,8259 W Peoria Ave,peoria,AZ,85345.0,2.0,13,"Burgers, Restaurants, Fast Food"
t-EcsRa2ihCBNTD_-wPDaA,Wendy's,7635 Mentor Ave,mentor,OH,44060.0,3.0,8,"Burgers, Fast Food, Restaurants"
jz_q2_QTq_CdDbOtY2FSXg,Starbucks,3515 University Avenue,madison,WI,53705.0,3.0,35,"Desserts, Food, Cafes, Restaurants, Coffee & Tea"
IWNbZymAICpqSgBvl2EVzg,Michelangelo's Coffee House,114 State St,madison,WI,53703.0,4.0,177,"Restaurants, Coffee & Tea, Food"
q7LG_2s2urLJcD2IsxgTWg,McDonald's,5947 Spring Mountain Rd,las vegas,NV,89103.0,2.5,16,"Fast Food, Burgers, Coffee & Tea, Restaurants, Food"
ZaRyLIOCkF23v_B-ssRRbA,Happy's Pizza,3980 Lee Rd,cleveland,OH,44128.0,1.0,4,"Chicken Wings, Barbeque, Pizza, Restaurants"
fvNUTG4_NT1Gi3sShUcqhg,Chick-fil-A,8020 Concord Mills Blvd,concord,NC,28027.0,3.5,30,"Event Planning & Services, Caterers, Fast Food, Restaurants, Sandwiches"
xB7bsOpJbnK9nHEZw1ARDg,Napoli Pizzeria,"4760 W Sahara Ave, Ste 11",las vegas,NV,89102.0,3.5,533,"Restaurants, Chicken Wings, Pizza, Sandwiches"
wY3dlpLa0BHfDENYAPYuZA,Ten Penny,960 Penn Ave,pittsburgh,PA,15222.0,3.0,477,"Restaurants, American (New), American (Traditional)"
G5qOZI12XTSowKZzlq_5lw,Abruzzi Italian Cucina,9745 State Rt 30,irwin,PA,15642.0,3.5,42,"Pizza, Venues & Event Spaces, Italian, Restaurants, Event Planning & Services"
TE_Dq5MYAItLcIWfJ2no4Q,The Beachcomber Truck,80 N Main St,hudson,OH,44236.0,4.5,5,"Restaurants, Food Trucks, American (New), Food"
rEuSmPPblKIcOzazlBwTcw,Starbucks,210 Sixth Avenue,pittsburgh,PA,15222.0,3.5,11,"Coffee & Tea, Restaurants, Food"
sH9aI3xg-POBMp8R-kSQZg,Portofino's,"8128 Providence Rd, Ste 100",charlotte,NC,28277.0,3.5,127,"Pizza, Restaurants, Italian"
le4fLtpLE3PdGnqRFr537w,Marco's Pizza,23657 Lorain Rd,north olmsted,OH,44070.0,3.0,9,"Restaurants, Pizza"
ZARxy5Orzk9Ocay0IkU_-Q,Carl's Jr,1210 N Scottsdale Rd,tempe,AZ,85281.0,2.5,14,"Mexican, Restaurants, Fast Food, Food, American (Traditional), Burgers"
g-E12y45gBKedax5N20YmQ,The Burrito Factory,5920 South Blvd,charlotte,NC,28217.0,4.0,221,"Mexican, Restaurants, Tex-Mex"
REzVrw0MaOaYkA7YQe_xFg,Fast Wok,"7008 E Wt Harris Blvd, Ste 3",charlotte,NC,28215.0,2.5,5,"Restaurants, Chinese"
VCeI7ezMSSvkv7it0SvWfA,Subway,"1453 N Dysart Rd, Ste 101",avondale,AZ,85323.0,1.5,6,"Sandwiches, Fast Food, Restaurants"
c-l4nDPZcEwapEiV-Xf08w,Ilios Noche,11508 Providence Rd,charlotte,NC,28277.0,4.0,248,"Greek, Restaurants, Mediterranean, Italian"
riM-pBsdqRRVXtAVbLfsxQ,Chompie's,1160 E University Dr,tempe,AZ,85281.0,3.5,658,"Delis, Bakeries, Caterers, Breakfast & Brunch, Food, Event Planning & Services, Restaurants, Bagels"
eFZwGBf2Ec5e5FdHo76gQQ,Southern Table,5011 E Craig Rd,las vegas,NV,89115.0,2.5,9,"American (Traditional), Soul Food, Seafood, Restaurants, Breakfast & Brunch"
dCkHVniWUwGdaG9y398Qhg,Auntie Anne's,"6801 Northlake Mall Dr, Ste 188",charlotte,NC,28216.0,2.5,3,"Bakeries, Restaurants, Pretzels, Fast Food, Food"
8FD2hj952ehzFskvnQ9AJw,Molinaro Ristorante & Bar,2 Ppg Pl,pittsburgh,PA,15222.0,3.5,35,"Italian, Restaurants"
JFaTPxWQC14VmFnXLv7W1g,Melt Bar and Grilled,14718 Detroit Ave,lakewood,OH,44107.0,4.0,870,"Restaurants, American (Traditional), Comfort Food, Bars, Pubs, Sandwiches, Nightlife"
zEOfVGv6DeprEzmFYMFhXA,Outback Steakhouse,521 N Stephanie St,henderson,NV,89014.0,3.5,346,"Steakhouses, Restaurants, Seafood"
_zFva1D3lgJPvT-8vGQQJQ,Brookline Pub,734 Brookline Blvd,pittsburgh,PA,15226.0,3.0,26,"Bars, Pubs, Nightlife, American (Traditional), Restaurants"
Y6Tu9r3AaEaX41BRATQLaQ,India Garden,3813 William Penn Hwy,monroeville,PA,15146.0,3.0,73,"Restaurants, Indian, Pakistani"
u2w7rfwl06rzHU7RcRkr9w,Antonio's Pizza,5722 Chevrolet Blvd,cleveland,OH,44130.0,3.5,22,"Italian, Pizza, Restaurants"
Ycqaz47uwQj6IbOLxlfszA,Sbarro Italian Eatery,7700 W Arrowhead Towne Ctr,glendale,AZ,85308.0,2.0,11,"Restaurants, Salad, Pizza, Italian"
LzdOYqO4Ip0OU6r8V5sz6w,ICONz Bar,1611 Westover St,lowell,NC,28056.0,3.0,8,"Restaurants, Music Venues, American (Traditional), Nightlife, Bars, Arts & Entertainment"
-gcS8S7aiHTwYROMC5QP5A,Schlotzsky's,1401 West Southern Ave,tempe,AZ,85282.0,3.0,68,"Restaurants, American (Traditional), Delis, Pizza, Sandwiches"
eumdJ6EQY9Ke3bNf97xFOQ,Doodle Dogs,25311 N Lake Pleasant Pkwy,peoria,AZ,85383.0,4.5,13,"Hot Dogs, Restaurants, Food Stands"
b0FBOTAUDdlrA8I_foP28Q,Marco's Pizza,15530 W Roosevelt St,goodyear,AZ,85338.0,3.0,33,"Restaurants, Pizza, Italian, Sandwiches"
uIN-iPt4a5cj9zgflXhyYA,Sal's Pizza Factory,3723 Monroe Rd,charlotte,NC,28205.0,4.5,36,"Restaurants, Sandwiches, Italian, Pizza"
rrfe1RPh6t3QG7BRghzjYA,Aix en Provence,545-B Providence Rd,charlotte,NC,28207.0,4.5,51,"Restaurants, Italian, Spanish, Mediterranean, French"
q3SXDX-a-T_DMU2h2CJzcg,Fuddruckers,Orleans Casino 423 Food Court 4500 W Tropicana,las vegas,NV,89103.0,3.0,113,"American (Traditional), Burgers, Restaurants"
_wpUUDnJwrn7eSYAjnv7WA,Brothers Lounge,11609 Detroit Ave,cleveland,OH,44102.0,4.0,66,"Arts & Entertainment, Music Venues, Bars, Restaurants, Lounges, Nightlife, Jazz & Blues"
NJK_B8dLl1EGgPiOg9_a8g,Harvey's,1620 Pennsylvania Ave,west mifflin,PA,15122.0,3.0,6,"Fast Food, Restaurants"
QteBKpZTRa2dJ3u7MLiXww,Los Tacos,1710 E Charleston Blvd,las vegas,NV,89104.0,4.0,278,"Mexican, Restaurants"
jgX6Mcrzkpc7rM5J6cwyDg,Chick-fil-A,1475 Concord Pkwy N,concord,NC,28025.0,4.0,8,"Caterers, Fast Food, Event Planning & Services, Restaurants"
dYDuaXVyIXMXlmeMYf2ktw,Sweet Addiction,"5165 S Fort Apache Rd, Ste 160",las vegas,NV,89148.0,4.0,435,"Sandwiches, Ice Cream & Frozen Yogurt, Desserts, Event Planning & Services, Food, Restaurants, Bakeries, Caterers"
EjQOE5UZgqC0O9KSErZXIw,Dairy Queen,12641 N Cave Creek Rd,phoenix,AZ,85022.0,2.0,22,"Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Food"
qpTOf3P3lN4HXqbRuTrh7Q,Subway,11440 Lincoln Hwy,irwin,PA,15642.0,4.0,4,"Restaurants, Fast Food, Sandwiches"
3K8mhHIuE88mkcgOqFVTwg,Outback Steakhouse,501 N New Hope Rd,gastonia,NC,28054.0,2.5,65,"Restaurants, Steakhouses, American (Traditional)"
aAVydRJ23okd1AHi2AS4Mw,Cleveland Corned Beef,5164 Pearl Rd,cleveland,OH,44129.0,2.5,45,"Restaurants, Delis, American (Traditional), Sandwiches"
