"","Checkin_day","Checkin_night"
"15791",314,852
"15792",40,306
"15793",140,245
"15794",3,27
"15795",9,14
"15796",9,8
"15797",37,45
"15798",1,3
"15799",18,175
"15800",7,53
"15801",0,1
"15802",1786,3146
"15803",13,17
"15804",46,36
"15805",6,22
"15806",9,4
"15807",535,1662
"15808",66,5
"15809",38,40
"15810",7,109
"15811",9,9
"15812",3,14
"15813",10,187
"15814",6,360
"15815",18,99
"15816",113,215
"15817",234,1966
"15818",20,68
"15819",17,46
"15820",101,212
"15821",1,43
"15822",116,1789
"15823",41,18
"15824",4,12
"15825",21,17
"15826",50,96
"15827",9,13
"15828",160,1009
"15829",149,1251
"15830",47,39
"15831",21,15
"15832",111,284
"15833",63,525
"15834",98,66
"15835",39,91
"15836",4,35
"15837",9,340
"15838",50,305
"15839",25,283
"15840",62,496
"15841",36,52
"15842",6,269
"15843",42,9
"15844",17,502
"15845",3,91
"15846",22,216
"15847",0,6
"15848",6,136
"15849",24,252
"15850",29,59
"15851",9,21
"15852",2,6
"15853",2,0
"15854",38,51
"15855",25,257
"15856",1,1
"15857",25,189
"15858",20,559
"15859",0,6
"15860",28,24
"15861",116,31
"15862",16,74
"15863",173,200
"15864",38,292
"15865",10,176
"15866",33,164
"15867",41,129
"15868",0,2
"15869",17,117
"15870",0,2
"15871",164,1907
"15872",1,15
"15873",1,35
"15874",72,223
"15875",0,1
"15876",88,377
"15877",77,989
"15878",116,250
"15879",31,136
"15880",164,91
"15881",28,132
"15882",7,47
"15883",2,3
"15884",795,3022
"15885",17,63
"15886",16,543
"15887",262,118
"15888",39,42
"15889",37,55
"15890",24,61
"15891",0,2
"15892",14,34
"15893",61,463
"15894",100,627
"15895",1,4
"15896",0,12
"15897",39,2784
"15898",28,49
"15899",351,1010
"15900",56,638
"15901",10,39
"15902",2,7
"15903",20,30
"15904",19,116
"15905",33,281
"15906",117,957
"15907",91,392
"15908",9,15
"15909",11,11
"15910",660,4196
"15911",5,22
"15912",7,19
"15913",13,28
"15914",76,322
"15915",341,276
"15916",147,280
"15917",28,340
"15918",53,158
"15919",50,70
"15920",71,372
"15921",55,270
"15922",24,79
"15923",61,610
"15924",1,5
"15925",3,2
"15926",24,132
"15927",5,13
"15928",24,217
"15929",17,220
"15930",33,510
"15931",31,87
"15932",2,4
"15933",16,37
"15934",12,42
"15935",1,10
"15936",2,3
"15937",72,648
"15938",3,39
"15939",20,83
"15940",3,3
"15941",12,281
"15942",26,5
"15943",24,140
"15944",23,38
"15945",24,130
"15946",17,36
"15947",5,20
"15948",3,0
"15949",93,651
"15950",0,7
"15951",0,2
"15952",95,663
"15953",25,72
"15954",52,102
"15955",164,103
"15956",62,54
"15957",71,23
"15958",10,6
"15959",23,43
"15960",36,914
"15961",1,3
"15962",50,191
"15963",48,17
"15964",1,12
"15965",2,15
"15966",0,16
"15967",14,81
"15968",36,61
"15969",4,40
"15970",2,3
"15971",9,26
"15972",4,47
"15973",19,26
"15974",2,5
"15975",30,26
"15976",39,86
"15977",11,7
"15978",108,542
"15979",128,1776
"15980",3,5
"15981",18,7
"15982",61,956
"15983",39,132
"15984",13,20
"15985",140,55
"15986",76,645
"15987",15,107
"15988",2,8
"15989",107,455
"15990",357,473
"15991",20,21
"15992",71,116
"15993",19,44
"15994",160,1556
"15995",8,27
"15996",303,823
"15997",6,4
"15998",135,161
"15999",22,179
"16000",18,63
"16001",196,155
"16002",39,38
"16003",2,11
"16004",0,3
"16005",23,254
"16006",18,179
"16007",97,47
"16008",7,168
"16009",28,12
"16010",87,158
"16011",4,13
"16012",3,12
"16013",34,22
"16014",41,89
"16015",2,3
"16016",91,340
"16017",10,29
"16018",1099,1231
"16019",160,380
"16020",31,169
"16021",112,948
"16022",0,1
"16023",8,24
"16024",8,59
"16025",18,21
"16026",3,1
"16027",3,13
"16028",5,10
"16029",0,7
"16030",1,2
"16031",4,16
"16032",177,57
"16033",13,18
"16034",6,5
"16035",15,79
"16036",16,35
"16037",17,29
"16038",59,502
"16039",31,0
"16040",23,60
"16041",34,3
"16042",21,25
"16043",77,552
"16044",2,114
"16045",1,6
"16046",63,652
"16047",11,1
"16048",38,319
"16049",0,13
"16050",30,73
"16051",16,69
"16052",2,9
"16053",4,2
"16054",24,25
"16055",49,41
"16056",7,11
"16057",265,1286
"16058",0,2
"16059",8,5
"16060",4,248
"16061",12,7
"16062",97,70
"16063",1,2
"16064",36,23
"16065",71,55
"16066",88,629
"16067",125,158
"16068",82,168
"16069",94,189
"16070",33,11
"16071",2,0
"16072",4,7
"16073",1,15
"16074",85,382
"16075",567,767
"16076",8,85
"16077",3,14
"16078",3,31
"16079",29,118
"16080",6,95
"16081",20,104
"16082",8,7
"16083",20,9
"16084",1,0
"16085",1523,4932
"16086",7,10
"16087",42,803
"16088",236,116
"16089",49,24
"16090",12,3
"16091",2,1
"16092",40,1506
"16093",288,47
"16094",3,26
"16095",117,190
"16096",1,9
"16097",24,83
"16098",21,68
"16099",1,10
"16100",50,294
"16101",3,12
"16102",147,203
"16103",162,1578
"16104",24,132
"16105",1,4
"16106",19,16
"16107",16,18
"16108",90,794
"16109",31,35
"16110",244,184
"16111",8,9
"16112",17,24
"16113",242,332
"16114",3,5
"16115",152,2840
"16116",707,1334
"16117",30,24
"16118",1,15
"16119",89,147
"16120",139,344
"16121",36,20
"16122",14,2
"16123",515,146
"16124",143,440
"16125",176,588
"16126",424,7159
"16127",3,14
"16128",748,5408
"16129",2,16
"16130",20,736
"16131",0,9
"16132",54,229
"16133",21,3
"16134",9,4
"16135",274,35
"16136",1,6
"16137",3,50
"16138",15,98
"16139",124,423
"16140",18,518
"16141",28,122
"16142",2,16
"16143",32,93
"16144",41,97
"16145",326,1895
"16146",18,355
"16147",19,81
"16148",1,3
"16149",5,22
"16150",11,38
"16151",167,550
"16152",37,46
"16153",3,44
"16154",56,178
"16155",51,148
"16156",25,93
"16157",3,7
"16158",4,22
"16159",26,2
"16160",52,159
"16161",244,517
"16162",6,29
"16163",1,19
"16164",5,39
"16165",286,734
"16166",6,24
"16167",383,1349
"16168",7,65
"16169",58,156
"16170",79,1779
"16171",22,135
"16172",27,175
"16173",18,535
"16174",6,232
"16175",56,46
"16176",118,204
"16177",19,11
"16178",9,91
"16179",16,27
"16180",36,997
"16181",63,2747
"16182",0,1
"16183",33,29
"16184",43,42
"16185",16,15
"16186",31,402
"16187",15,13
"16188",30,71
"16189",1,6
"16190",171,29
"16191",49,39
"16192",3,13
"16193",0,1
"16194",5,2
"16195",9,94
"16196",25,170
"16197",28,21
"16198",13,52
"16199",2,5
"16200",74,188
"16201",34,118
"16202",41,494
"16203",31,33
"16204",58,99
"16205",1308,6332
"16206",173,1644
"16207",77,740
"16208",53,402
"16209",0,3
"16210",10,31
"16211",183,3695
"16212",103,11
"16213",16,7
"16214",0,4
"16215",0,2
"16216",23,94
"16217",14,33
"16218",12,28
"16219",47,172
"16220",113,89
"16221",10,207
"16222",10,102
"16223",18,59
"16224",4,34
"16225",14,69
"16226",100,128
"16227",3,5
"16228",6,98
"16229",15,30
"16230",193,737
"16231",6,6
"16232",1,20
"16233",3,4
"16234",1,2
"16235",12,64
"16236",3,28
"16237",97,1343
"16238",8,50
"16239",20,12
"16240",17,32
"16241",4,6
"16242",17,21
"16243",70,225
"16244",7,34
"16245",71,3570
"16246",9,59
"16247",39,34
"16248",1,10
"16249",8,22
"16250",36,343
"16251",13,19
"16252",28,209
"16253",83,384
"16254",206,1920
"16255",709,606
"16256",5,111
"16257",44,500
"16258",252,1195
"16259",31,124
"16260",33,3
"16261",200,518
"16262",141,449
"16263",2,1
"16264",16,15
"16265",36,496
"16266",64,34
"16267",70,120
"16268",5,91
"16269",163,1491
"16270",28,288
"16271",156,449
"16272",29,177
"16273",248,79
"16274",34,85
"16275",17,500
"16276",0,6
"16277",20,48
"16278",23,136
"16279",18,73
"16280",15,40
"16281",31,159
"16282",0,1
"16283",1,23
"16284",6,11
"16285",1,2
"16286",10,130
"16287",47,190
"16288",206,1626
"16289",1,9
"16290",20,12
"16291",29,168
"16292",1,7
"16293",324,907
"16294",42,205
"16295",192,3599
"16296",255,196
"16297",0,10
"16298",9,33
"16299",7,11
"16300",3,46
"16301",241,811
"16302",43,48
"16303",1,3
"16304",38,30
"16305",88,301
"16306",5,179
"16307",286,2971
"16308",79,540
"16309",47,375
"16310",29,167
"16311",198,508
"16312",88,146
"16313",41,56
"16314",52,575
"16315",3032,7349
"16316",21,127
"16317",36,28
"16318",21,43
"16319",0,7
"16320",0,19
"16321",64,695
"16322",29,59
"16323",6,2
"16324",12,60
"16325",56,607
"16326",4,13
"16327",6,54
"16328",27,50
"16329",0,2
"16330",0,2
"16331",188,3516
"16332",76,169
"16333",6,46
"16334",8,16
"16335",208,153
"16336",2,21
"16337",72,146
"16338",4,19
"16339",6,8
"16340",5,8
"16341",2,12
"16342",4,9
"16343",28,83
"16344",53,92
"16345",162,1094
"16346",12,48
"16347",109,136
"16348",107,875
"16349",5,29
"16350",53,243
"16351",0,1
"16352",203,542
"16353",12,69
"16354",1,3
"16355",2,70
"16356",4,14
"16357",7,5
"16358",6,0
"16359",38,610
"16360",7,43
"16361",1,3
"16362",0,16
"16363",31,269
"16364",12,64
"16365",507,1716
"16366",270,270
"16367",13,19
"16368",33,31
"16369",25,6
"16370",3,64
"16371",14,266
"16372",98,1867
"16373",95,202
"16374",134,177
"16375",111,1
"16376",0,31
"16377",143,434
"16378",0,36
"16379",12,6
"16380",10,18
"16381",54,84
"16382",0,11
"16383",6,36
"16384",105,288
"16385",53,63
"16386",2,41
"16387",115,552
"16388",18,125
"16389",5,14
"16390",65,869
"16391",86,553
"16392",946,504
"16393",15,10
"16394",9,54
"16395",17,33
"16396",6,53
"16397",333,1984
"16398",145,2528
"16399",12,0
"16400",59,228
"16401",111,156
"16402",8,7
"16403",8,3
"16404",128,103
"16405",48,248
"16406",10,142
"16407",36,114
"16408",99,88
"16409",143,1708
"16410",0,6
"16411",11,13
"16412",3,4
"16413",13,83
"16414",15,351
"16415",64,377
"16416",5,15
"16417",0,3
"16418",1,1
"16419",43,698
"16420",30,70
"16421",248,177
"16422",14,5
"16423",5,12
"16424",34,426
"16425",67,463
"16426",34,168
"16427",0,1
"16428",0,18
"16429",8,5
"16430",1,7
"16431",98,140
"16432",41,3
"16433",2,2
"16434",111,165
"16435",58,1815
"16436",0,2
"16437",23,820
"16438",251,80
"16439",61,153
"16440",4,35
"16441",16,94
"16442",485,1792
"16443",0,6
"16444",10,8
"16445",28,44
"16446",0,6
"16447",0,27
"16448",1,9
"16449",18,145
"16450",37,229
"16451",45,2
"16452",44,158
"16453",5,7
"16454",3,0
"16455",0,1
"16456",54,94
"16457",44,463
"16458",131,242
"16459",668,252
"16460",53,69
"16461",78,222
"16462",109,503
"16463",171,141
"16464",1,5
"16465",0,6
"16466",71,45
"16467",15,25
"16468",4,11
"16469",158,335
"16470",19,153
"16471",14,58
"16472",16,412
"16473",10,30
"16474",22,95
"16475",4,96
"16476",473,979
"16477",5,29
"16478",58,113
"16479",25,93
"16480",51,979
"16481",8,8
"16482",2,6
"16483",6,38
"16484",1,16
"16485",3,5
"16486",24,36
"16487",0,1
"16488",164,2204
"16489",80,93
"16490",6418,8158
"16491",26,6
"16492",66,44
"16493",1,3
"16494",2,24
"16495",72,346
"16496",73,59
"16497",10,31
"16498",66,458
"16499",3,0
"16500",7,6
"16501",10,77
"16502",2,5
"16503",13,78
"16504",18,12
"16505",3,90
"16506",18,14
"16507",7,154
"16508",33,19
"16509",37,91
"16510",0,2
"16511",49,503
"16512",123,2151
"16513",1,0
"16514",15,9
"16515",3,4
"16516",949,2356
"16517",76,451
"16518",3,4
"16519",15,8
"16520",4,59
"16521",17,136
"16522",58,137
"16523",24,106
"16524",5,35
"16525",103,76
"16526",596,187
"16527",346,197
"16528",3,5
"16529",86,931
"16530",20,25
"16531",31,355
"16532",35,107
"16533",2,2
"16534",30,8
"16535",19,81
"16536",47,379
"16537",105,44
"16538",12,209
"16539",290,72
"16540",69,589
"16541",87,1007
"16542",4,12
"16543",28,81
"16544",21,98
"16545",0,4
"16546",8,14
"16547",8,23
"16548",2,7
"16549",7,0
"16550",2,2
"16551",61,163
"16552",29,154
"16553",18,28
"16554",41,106
"16555",1,7
"16556",7,16
"16557",114,307
"16558",1895,4062
"16559",1,0
"16560",17,97
"16561",81,100
"16562",57,247
"16563",21,53
"16564",1,6
"16565",8,9
"16566",13,57
"16567",76,568
"16568",2,5
"16569",0,19
"16570",130,1178
"16571",32,524
"16572",22,75
"16573",5,2
"16574",1,22
"16575",15,11
"16576",209,679
"16577",8,13
"16578",9,3
"16579",6,12
"16580",1,17
"16581",1,1
"16582",147,2305
"16583",821,1181
"16584",22,25
"16585",695,6021
"16586",422,1602
"16587",1,28
"16588",28,46
"16589",35,93
"16590",41,85
"16591",14,42
"16592",1,35
"16593",1,3
"16594",16,288
"16595",115,238
"16596",30,1
"16597",23,30
"16598",15,71
"16599",0,1
"16600",9,53
"16601",105,163
"16602",2,2
"16603",1486,480
"16604",7,91
"16605",1,2
"16606",4,45
"16607",37,14
"16608",35,611
"16609",114,136
"16610",0,8
"16611",162,275
"16612",8,4
"16613",7,69
"16614",55,25
"16615",16,35
"16616",0,17
"16617",69,48
"16618",19,97
"16619",325,2699
"16620",1,11
"16621",3,0
"16622",64,313
"16623",17,19
"16624",9,86
"16625",6,201
"16626",17,88
"16627",95,1063
"16628",1468,160
"16629",7,44
"16630",62,172
"16631",32,305
"16632",244,4005
"16633",23,36
"16634",233,407
"16635",32,117
"16636",154,806
"16637",0,1
"16638",5,6
"16639",38,130
"16640",52,45
"16641",9,17
"16642",2,36
"16643",24,3
"16644",2,1
"16645",10,24
"16646",10,21
"16647",577,665
"16648",0,1
"16649",47,44
"16650",3,0
"16651",223,494
"16652",67,366
"16653",3,9
"16654",20,261
"16655",8,90
"16656",10,18
"16657",33,23
"16658",1,15
"16659",8,38
"16660",47,703
"16661",75,213
"16662",6,22
"16663",66,63
"16664",50,189
"16665",11,9
"16666",0,1
"16667",64,97
"16668",69,29
"16669",0,1
"16670",1353,8697
"16671",5,149
"16672",79,445
"16673",48,23
"16674",31,192
"16675",4,3
"16676",81,14
"16677",222,150
"16678",855,926
"16679",11,1
"16680",3737,2103
"16681",21,85
"16682",896,5387
"16683",11,83
"16684",7,22
"16685",6,17
"16686",58,97
"16687",80,1296
"16688",254,1766
"16689",4,43
"16690",1,16
"16691",1,3
"16692",22,16
"16693",121,451
"16694",749,1993
"16695",76,631
"16696",25,8
"16697",19,31
"16698",53,196
"16699",4,17
"16700",0,1
"16701",14,62
"16702",31,207
"16703",10,66
"16704",2,9
"16705",38,46
"16706",48,46
"16707",8,23
"16708",0,1
"16709",0,2
"16710",2,6
"16711",29,109
"16712",33,254
"16713",27,125
"16714",22,57
"16715",1,11
"16716",15,66
"16717",23,148
"16718",4,66
"16719",4,50
"16720",4,28
"16721",7,34
"16722",620,2791
"16723",22,163
"16724",113,68
"16725",208,85
"16726",70,329
"16727",1,39
"16728",58,3
"16729",80,68
"16730",342,279
"16731",46,61
"16732",7,7
"16733",2,17
"16734",19,9
"16735",12,83
"16736",13,170
"16737",5,3
"16738",49,251
"16739",1846,1393
"16740",2,51
"16741",5,8
"16742",29,28
"16743",15,42
"16744",51,244
"16745",15,34
"16746",10,19
"16747",14,132
"16748",49,110
"16749",83,121
"16750",24,623
"16751",0,14
"16752",29,102
"16753",70,2
"16754",33,19
"16755",40,206
"16756",18,19
"16757",475,4616
"16758",12,38
"16759",5,4
"16760",10,226
"16761",3,10
"16762",5,9
"16763",2,4
"16764",2,1
"16765",13,207
"16766",19,28
"16767",62,403
"16768",1,13
"16769",2,1
"16770",1,3
"16771",9,2
"16772",1,6
"16773",13,59
"16774",19,465
"16775",5,71
"16776",11,27
"16777",147,304
"16778",9,14
"16779",9,3
"16780",3,8
"16781",113,287
"16782",22,535
"16783",46,67
"16784",9,17
"16785",11,77
"16786",59,203
"16787",1,0
"16788",27,97
"16789",8,175
"16790",447,3284
"16791",16,51
"16792",1,37
"16793",51,205
"16794",1,7
"16795",0,2
"16796",74,233
"16797",1,0
"16798",22,246
"16799",0,10
"16800",1,8
"16801",15,31
"16802",1,6
"16803",1,5
"16804",12,32
"16805",107,33
"16806",12,27
"16807",30,2168
"16808",2,2
"16809",197,244
"16810",31,67
"16811",16,243
"16812",165,108
"16813",88,187
"16814",22,22
"16815",1,0
"16816",12,141
"16817",34,54
"16818",0,5
"16819",11,5
"16820",15,46
"16821",1,1
"16822",18,166
"16823",6,2
"16824",7,58
"16825",0,20
"16826",10,65
"16827",147,308
"16828",45,46
"16829",31,149
"16830",11,10
"16831",193,719
"16832",52,107
"16833",6,8
"16834",11,585
"16835",6,5
"16836",3,57
"16837",224,182
"16838",75,1017
"16839",42,227
"16840",0,13
"16841",32,120
"16842",1,8
"16843",239,290
"16844",9,27
"16845",0,20
"16846",40,8
"16847",90,335
"16848",1,0
"16849",7,19
"16850",2,6
"16851",8,48
"16852",24,131
"16853",17,117
"16854",2,6
"16855",4,461
"16856",49,133
"16857",17,16
"16858",5,1
"16859",4,63
"16860",0,1
"16861",91,513
"16862",11,13
"16863",61,28
"16864",1,8
"16865",26,733
"16866",157,2249
"16867",33,11
"16868",228,847
"16869",192,626
"16870",23,99
"16871",1,125
"16872",10,89
"16873",11,90
"16874",6,21
"16875",148,19
"16876",8,31
"16877",3663,4322
"16878",5,7
"16879",22,336
"16880",384,2157
"16881",62,198
"16882",19,52
"16883",0,1
"16884",95,384
"16885",4,13
"16886",0,2
"16887",31,385
"16888",79,118
"16889",1,5
"16890",43,78
"16891",1,19
"16892",40,17
"16893",95,998
"16894",6,3
"16895",10,70
"16896",74,22
"16897",2,21
"16898",39,56
"16899",26,20
"16900",80,1546
"16901",7,20
"16902",75,409
"16903",88,2388
"16904",23,257
"16905",260,757
"16906",192,348
"16907",46,100
"16908",20,256
"16909",29,282
"16910",48,324
"16911",18,85
"16912",86,816
"16913",1,0
"16914",299,1689
"16915",10,17
"16916",108,613
"16917",23,10
"16918",27,108
"16919",26,31
"16920",37,45
"16921",0,22
"16922",2,7
"16923",108,122
"16924",68,336
"16925",1,58
"16926",14,18
"16927",39,18
"16928",1515,2837
"16929",56,21
"16930",11,128
"16931",6,9
"16932",5,7
"16933",2,8
"16934",134,609
"16935",329,325
"16936",142,967
"16937",345,547
"16938",19,23
"16939",52,191
"16940",12,138
"16941",0,11
"16942",30,151
"16943",46,131
"16944",10,17
"16945",23,260
"16946",8,7
"16947",0,8
"16948",38,225
"16949",0,1
"16950",12,9
"16951",108,118
"16952",262,16
"16953",34,269
"16954",10,43
"16955",26,414
"16956",6,11
"16957",28,54
"16958",1,1
"16959",46,280
"16960",0,1
"16961",23,26
"16962",571,1784
"16963",3,32
"16964",8,1
"16965",570,133
"16966",150,43
"16967",14,125
"16968",10,14
"16969",43,68
"16970",12,15
"16971",75,1233
"16972",334,353
"16973",261,1218
"16974",119,638
"16975",165,1959
"16976",7,3
"16977",0,5
"16978",269,180
"16979",4,15
"16980",1,10
"16981",27,55
"16982",0,4
"16983",3,11
"16984",863,3546
"16985",382,121
"16986",82,968
"16987",1475,2796
"16988",18,424
"16989",0,4
"16990",34,62
"16991",3,22
"16992",36,186
"16993",242,185
"16994",29,181
"16995",7,92
"16996",175,2686
"16997",112,410
"16998",20,39
"16999",15,58
"17000",25,29
"17001",3,5
"17002",215,2370
"17003",12,35
"17004",988,5878
"17005",152,278
"17006",66,300
"17007",3,7
"17008",7,17
"17009",86,116
"17010",10,12
"17011",1,5
"17012",26,358
"17013",3,13
"17014",25,21
"17015",5,85
"17016",15,51
"17017",0,1
"17018",15,164
"17019",0,2
"17020",308,2259
"17021",9,1
"17022",1,93
"17023",5,34
"17024",7,26
"17025",7,73
"17026",141,19
"17027",0,3
"17028",76,239
"17029",2,0
"17030",149,65
"17031",20,171
"17032",70,35
"17033",96,18
"17034",11,35
"17035",2,117
"17036",16,95
"17037",18,423
"17038",5,62
"17039",25,347
"17040",10,8
"17041",0,3
"17042",32,157
"17043",13,38
"17044",12,26
"17045",1,2
"17046",24,88
"17047",2,0
